DATAFLOW,POP_COMP: Population Component,REGION_TYPE: Region Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),42030: Gawler,A: Annual,2022,26121,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),42250: Grant,A: Annual,2022,32,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),42600: Holdfast Bay,A: Annual,2022,283,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),43080: Karoonda East Murray,A: Annual,2022,7,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),43360: Kingston (SA),A: Annual,2022,207,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),43790: Loxton Waikerie,A: Annual,2022,140,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),44340: Mitcham,A: Annual,2022,5644,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),45120: Northern Areas,A: Annual,2022,48,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),45340: Onkaparinga,A: Annual,2022,10635,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),45540: Peterborough,A: Annual,2022,148,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),45680: Playford,A: Annual,2022,686,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),46090: Port Augusta,A: Annual,2022,115,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),46450: Port Pirie,A: Annual,2022,1182,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),46510: Prospect,A: Annual,2022,140,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),46670: Renmark Paringa,A: Annual,2022,654,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),46860: Robe,A: Annual,2022,7,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),47140: Salisbury,A: Annual,2022,840,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),47490: Streaky Bay,A: Annual,2022,-1,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),47700: Tea Tree Gully,A: Annual,2022,-297,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),47800: Coorong,A: Annual,2022,417,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),47980: Unley,A: Annual,2022,3710,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),48130: Wakefield,A: Annual,2022,22,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),48340: Wattle Range,A: Annual,2022,35,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),48410: West Torrens,A: Annual,2022,6553,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),48640: Wudinna,A: Annual,2022,80,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),48830: Yorke Peninsula,A: Annual,2022,5,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),50080: Albany,A: Annual,2022,197,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),50210: Armadale,A: Annual,2022,1499,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),50250: Ashburton,A: Annual,2022,35,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),50350: Bassendean,A: Annual,2022,51,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),50420: Bayswater,A: Annual,2022,1069,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),50490: Belmont,A: Annual,2022,354,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),50560: Beverley,A: Annual,2022,1,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),50630: Boddington,A: Annual,2022,5,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),50770: Boyup Brook,A: Annual,2022,1938,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),50910: Brookton,A: Annual,2022,955,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),51080: Broomehill-Tambellup,A: Annual,2022,1087,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),51120: Bruce Rock,A: Annual,2022,7,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),51190: Bunbury,A: Annual,2022,53,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),51260: Busselton,A: Annual,2022,400,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),51330: Canning,A: Annual,2022,1021,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),51470: Carnamah,A: Annual,2022,8,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),51540: Carnarvon,A: Annual,2022,22,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),51610: Chapman Valley,A: Annual,2022,116,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),51680: Chittering,A: Annual,2022,22,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),51710: Christmas Island,A: Annual,2022,0,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),51750: Claremont,A: Annual,2022,110,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),51860: Cocos Islands,A: Annual,2022,4,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),51890: Collie,A: Annual,2022,9150,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),51960: Coolgardie,A: Annual,2022,466,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),52030: Coorow,A: Annual,2022,-1,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),52100: Corrigin,A: Annual,2022,104,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),52170: Cottesloe,A: Annual,2022,15,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),52310: Cuballing,A: Annual,2022,-2,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),52450: Cunderdin,A: Annual,2022,-8,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),52590: Dandaragan,A: Annual,2022,65,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),52660: Dardanup,A: Annual,2022,1577,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),52800: Derby-West Kimberley,A: Annual,2022,566,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),52940: Dowerin,A: Annual,2022,2,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),53080: Dundas,A: Annual,2022,8,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),53150: East Fremantle,A: Annual,2022,843,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),53290: Esperance,A: Annual,2022,879,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),53430: Fremantle,A: Annual,2022,336,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),53640: Gnowangerup,A: Annual,2022,5,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),53710: Goomalling,A: Annual,2022,-4,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),53780: Gosnells,A: Annual,2022,1167,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),53800: Greater Geraldton,A: Annual,2022,37,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),53920: Halls Creek,A: Annual,2022,66,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),53990: Harvey,A: Annual,2022,79,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),54130: Jerramungup,A: Annual,2022,2,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),54170: Joondalup,A: Annual,2022,1823,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),54200: Kalamunda,A: Annual,2022,183,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),54280: Kalgoorlie-Boulder,A: Annual,2022,328,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),54340: Katanning,A: Annual,2022,4233,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),54480: Kent,A: Annual,2022,510,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),54690: Koorda,A: Annual,2022,1,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),55530: Mingenew,A: Annual,2022,423,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),55740: Mosman Park,A: Annual,2022,74,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),55740: Mosman Park,A: Annual,2022,166,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),55810: Mount Magnet,A: Annual,2022,-1,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),55880: Mount Marshall,A: Annual,2022,3,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),56090: Mundaring,A: Annual,2022,386,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),56160: Murchison,A: Annual,2022,0,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),56300: Nannup,A: Annual,2022,8,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),56300: Nannup,A: Annual,2022,5,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),56370: Narembeen,A: Annual,2022,67,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),56460: Narrogin,A: Annual,2022,52,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),56620: Ngaanyatjarraku,A: Annual,2022,11,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),56730: Northam,A: Annual,2022,11934,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),56860: Nungarin,A: Annual,2022,261,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),56930: Peppermint Grove,A: Annual,2022,165,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),57000: Perenjori,A: Annual,2022,4,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),57140: Pingelly,A: Annual,2022,-3,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),57210: Plantagenet,A: Annual,2022,50,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),57420: Ravensthorpe,A: Annual,2022,17,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),57490: Rockingham,A: Annual,2022,11015,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),57700: Serpentine-Jarrahdale,A: Annual,2022,3548,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),57770: Shark Bay,A: Annual,2022,5,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),57840: South Perth,A: Annual,2022,4475,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),57980: Subiaco,A: Annual,2022,494,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),58050: Swan,A: Annual,2022,11144,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),58190: Tammin,A: Annual,2022,2,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),58260: Three Springs,A: Annual,2022,47,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),58330: Toodyay,A: Annual,2022,5,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),58400: Trayning,A: Annual,2022,22,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),58510: Victoria Park,A: Annual,2022,629,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),58540: Victoria Plains,A: Annual,2022,-14,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),58570: Vincent,A: Annual,2022,575,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),58610: Wagin,A: Annual,2022,10,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),58760: Wanneroo,A: Annual,2022,1706,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),58890: West Arthur,A: Annual,2022,1,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),59100: Wickepin,A: Annual,2022,3,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),59170: Williams,A: Annual,2022,2,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),59310: Wongan-Ballidu,A: Annual,2022,6,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),59330: Wyalkatchem,A: Annual,2022,485,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),59350: Yalgoo,A: Annual,2022,365,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),59360: Yilgarn,A: Annual,2022,4,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),60410: Brighton,A: Annual,2022,289,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),60610: Burnie,A: Annual,2022,71,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),61010: Central Highlands (Tas.),A: Annual,2022,23,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),61010: Central Highlands (Tas.),A: Annual,2022,5,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),61210: Circular Head,A: Annual,2022,551,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),61410: Clarence,A: Annual,2022,536,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),61610: Devonport,A: Annual,2022,286,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),61810: Dorset,A: Annual,2022,7022,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),62210: George Town,A: Annual,2022,7267,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),62410: Glamorgan-Spring Bay,A: Annual,2022,297,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),62610: Glenorchy,A: Annual,2022,173,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),63010: Huon Valley,A: Annual,2022,58,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),63210: Kentish,A: Annual,2022,52,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),63810: Latrobe (Tas.),A: Annual,2022,197,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),64010: Launceston,A: Annual,2022,4924,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),64610: Northern Midlands,A: Annual,2022,1165,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),64810: Sorell,A: Annual,2022,110,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),65010: Southern Midlands,A: Annual,2022,462,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),65410: Waratah-Wynyard,A: Annual,2022,47,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),65610: West Coast,A: Annual,2022,426,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),65810: West Tamar,A: Annual,2022,148,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),70420: Barkly,A: Annual,2022,39,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),70540: Belyuen,A: Annual,2022,-2,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),70700: Coomalie,A: Annual,2022,-20,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),74660: West Arnhem,A: Annual,2022,14,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),99399: Unincorp. Other Territories,A: Annual,2022,12,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,AUS: Australia,AUS: Australia,A: Annual,2022,26005540,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,AUS: Australia,AUS: Australia,A: Annual,2022,124360,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,STE: States and Territories,1: New South Wales,A: Annual,2022,40378,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,STE: States and Territories,2: Victoria,A: Annual,2022,6625964,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,STE: States and Territories,4: South Australia,A: Annual,2022,8950,PSNS: Persons,," "
